university_id,latent_quality,dim_research,dim_teaching,dim_international,dim_reputation,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10,rank_11,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9,score_10,score_11
U1125,70.39,58.31,54.86,68.72,59.33,86,49,33,60,15,70,31,73,21,94,48,58.32,60.55,61.22,57.7,64.75,58.59,61.52,59.0,63.18,58.33,59.73
U1126,47.84,36.14,36.12,18.66,34.19,805,606,839,789,820,825,667,684,688,568,890,36.58,39.89,32.73,33.84,33.96,35.01,36.78,38.01,36.41,41.01,32.7
U1127,19.16,5.16,0.0,0.0,1.01,1927,1938,1951,1969,1988,1911,1870,1973,1976,1979,1958,8.5,8.04,5.37,3.97,2.1,8.75,10.69,5.48,4.0,4.9,6.28
U1128,54.53,47.58,39.37,29.43,38.78,377,422,355,508,454,296,388,408,274,269,310,46.84,44.44,43.62,39.94,41.87,47.82,43.31,44.68,47.4,49.44,46.47
U1129,45.49,49.09,32.46,21.96,43.3,393,664,447,501,441,420,642,376,549,628,600,46.19,38.48,41.14,40.12,42.26,43.95,37.29,45.68,39.66,39.71,38.94
U1130,51.21,41.89,44.27,29.91,46.53,598,480,317,439,279,520,478,412,314,310,390,41.04,42.79,45.15,41.56,47.32,41.67,40.97,44.53,46.12,47.96,44.07
U1131,28.16,27.87,22.97,9.59,24.53,1407,1179,1322,1213,1211,1284,1342,1408,1337,1349,1171,24.17,28.0,23.57,25.82,26.02,25.9,24.12,24.18,23.87,26.22,27.83
U1132,58.93,64.26,51.8,19.08,33.3,92,134,533,289,118,194,302,391,328,290,168,57.89,54.25,38.6,46.08,53.71,51.83,45.73,45.03,45.69,48.74,51.98
U1133,39.54,33.38,34.44,25.56,17.12,961,737,1399,976,1113,1141,1075,1236,803,1284,1315,33.34,36.9,21.93,30.43,27.74,28.42,28.96,27.75,34.09,27.4,24.83
U1134,44.58,41.79,34.58,31.03,24.73,776,946,872,735,575,763,718,692,557,881,775,37.34,32.77,32.15,35.01,39.3,36.41,35.68,37.88,39.47,34.86,35.26
U1135,21.65,10.75,8.9,0.0,23.1,1723,1738,1757,1790,1840,1826,1800,1597,1841,1838,1893,16.97,16.18,13.56,12.4,11.04,12.17,13.12,19.62,11.15,13.24,9.79
U1136,30.79,26.71,31.32,11.78,22.66,982,1381,1048,1357,1390,1358,1367,1016,1076,1254,1207,32.82,24.47,28.97,23.11,22.77,24.29,23.68,31.6,29.09,27.96,26.99
U1137,59.31,45.88,51.51,33.07,54.36,259,280,211,247,250,195,294,240,187,131,304,50.92,48.54,49.41,47.79,48.25,51.76,45.98,50.14,51.16,55.48,46.73
U1138,58.19,47.78,38.97,36.38,37.56,501,354,286,328,392,421,310,375,487,418,336,43.57,46.21,46.29,45.01,43.55,43.92,45.41,45.74,41.05,44.67,45.61
U1139,42.5,37.34,32.29,24.02,35.19,831,718,795,831,900,1009,857,574,753,749,882,36.06,37.28,33.37,33.2,32.42,31.07,33.21,40.36,34.85,37.49,32.95
U1140,37.02,44.84,24.03,35.24,29.96,723,886,807,613,810,786,641,816,710,757,808,38.57,33.93,33.09,37.54,34.13,36.1,37.34,35.49,35.83,37.33,34.67
U1141,1.07,0.0,0.53,3.39,13.58,1996,1994,1930,1972,1976,1990,1977,1929,1961,1977,1986,0.41,2.27,7.05,3.8,3.03,1.96,4.62,8.54,5.39,4.97,3.21
U1142,23.51,19.83,11.36,0.0,32.47,1365,1437,1417,1644,1619,1737,1626,1468,1585,1524,1759,25.1,23.38,21.56,16.68,17.38,15.39,18.02,22.66,18.88,22.73,14.67
U1143,32.5,20.01,0.0,0.0,20.86,1698,1623,1567,1902,1618,1650,1596,1564,1725,1580,1784,17.74,19.19,18.56,8.56,17.47,17.58,18.78,20.66,15.07,21.43,14.07
U1144,26.38,25.7,3.74,0.0,16.22,1381,1601,1635,1857,1653,1724,1751,1894,1709,1743,1921,24.8,19.77,16.81,10.3,16.74,15.65,14.65,10.88,15.48,17.12,8.34
U1145,29.94,32.77,39.08,28.73,12.99,942,1037,1204,1098,1074,1180,1110,1213,973,1127,1156,33.63,30.89,25.8,27.96,28.85,27.8,28.39,28.05,30.94,30.53,28.03
U1146,28.03,25.73,0.32,36.94,35.18,1311,1473,954,1386,1777,1362,1268,1218,1125,1576,1316,26.12,22.64,30.53,22.22,13.38,24.16,25.62,27.95,28.19,21.5,24.81
U1147,12.68,9.73,15.4,47.73,24.5,1680,1702,1467,1690,1700,1702,1580,1479,1374,1571,1771,18.25,17.44,20.48,15.27,15.81,16.21,19.12,22.49,23.22,21.62,14.37
U1148,62.04,56.5,57.19,27.68,47.74,58,90,244,140,152,127,216,229,150,177,147,59.93,57.35,48.08,52.03,52.09,54.26,48.89,50.48,52.66,53.35,53.14
U1149,34.58,26.82,33.51,14.06,21.88,1084,1316,1101,1223,1283,1442,1113,1233,1275,1190,1276,30.77,25.59,27.85,25.61,24.83,22.56,28.39,27.78,25.11,29.37,25.42
U1150,27.03,36.58,21.23,11.32,28.42,1144,1207,1413,1450,1573,1297,1301,1518,1350,1216,1538,29.56,27.46,21.59,21.05,18.6,25.71,24.93,21.66,23.76,28.85,20.72
U1151,32.55,34.12,28.79,43.56,25.75,949,1065,1071,1076,1110,891,942,1230,948,972,1177,33.47,30.37,28.36,28.43,27.79,33.61,31.43,27.79,31.43,33.23,27.75
U1152,29.07,48.22,40.23,24.63,34.06,693,816,808,631,647,720,625,679,1075,653,842,39.08,35.3,33.07,37.28,37.74,37.15,37.58,38.1,29.18,39.29,33.82
U1153,17.89,17.89,5.32,6.48,25.68,1832,1915,1502,1791,1871,1786,1558,1496,1607,1863,1858,12.74,9.3,19.8,12.31,10.26,13.45,19.49,21.97,18.24,12.22,11.35
U1154,16.82,4.25,11.31,18.54,30.64,1803,1834,1665,1734,1832,1828,1682,1475,1686,1654,1778,13.76,12.55,16.23,14.28,11.35,12.13,16.75,22.52,16.06,19.57,14.22
U1155,17.87,7.89,14.47,0.0,7.38,1882,1877,1759,1901,1891,1858,1968,1884,1878,1896,1935,11.08,10.99,13.52,8.64,9.46,11.29,5.21,11.19,10.02,11.0,7.89
U1156,29.12,19.23,15.53,24.91,0.83,1717,1636,1562,1580,1774,1682,1643,1505,1703,1718,1520,17.19,18.93,18.62,18.13,13.44,16.7,17.63,21.82,15.62,17.72,21.04
U1157,35.59,30.78,38.68,28.77,34.31,840,918,1139,903,904,796,1187,848,935,700,1089,35.91,33.3,26.9,31.8,32.33,35.73,27.35,34.76,31.63,38.27,29.41
U1158,34.71,26.46,32.05,20.3,29.33,1075,1478,1096,972,1088,1069,944,897,1091,981,1044,30.94,22.59,27.92,30.47,28.36,29.68,31.42,33.79,28.87,33.11,30.21
U1159,27.86,25.33,28.67,11.42,13.57,1101,1534,1835,1237,1412,1488,1525,1637,1384,1509,1493,30.4,21.26,11.16,25.36,22.33,21.71,20.38,18.89,23.07,23.02,21.61
U1160,24.99,27.26,19.72,1.78,20.89,1506,1456,1421,1289,1669,1319,1616,1816,1365,1857,1555,22.12,22.98,21.48,24.36,16.45,25.0,18.21,13.72,23.44,12.37,20.25
U1161,27.26,32.67,15.27,31.02,12.53,1314,1409,1446,1564,1452,1483,1434,1495,1448,1218,1424,26.09,23.84,20.79,18.41,21.43,21.78,22.48,21.99,21.84,28.82,23.04
U1162,29.99,17.46,13.41,15.05,25.79,1689,1545,1541,1712,1481,1662,1236,1478,1514,1508,1651,17.96,20.97,19.08,14.84,20.85,17.26,26.26,22.49,20.44,23.1,17.85
U1163,25.5,18.8,15.43,0.0,1.28,1592,1610,1796,1804,1731,1657,1844,1837,1897,1724,1835,20.15,19.59,12.59,11.84,14.81,17.36,11.86,13.01,9.36,17.66,12.08
U1164,30.39,17.31,3.99,23.81,27.42,1458,1618,1486,1507,1547,1437,1537,1447,1412,1429,1527,23.17,19.32,20.12,19.97,19.16,22.65,20.13,23.01,22.65,24.52,20.95
U1165,48.1,46.26,33.71,19.91,27.67,603,824,1111,931,713,413,669,674,697,691,788,40.96,35.11,27.62,31.3,36.03,44.1,36.77,38.14,36.07,38.56,35.06
U1166,37.74,40.37,25.65,62.61,20.92,889,979,1054,683,884,1047,652,710,846,896,944,34.84,32.03,28.86,36.04,32.76,30.2,37.07,37.49,33.32,34.57,31.84
U1167,42.43,52.87,32.19,24.44,35.47,307,377,488,893,872,391,673,558,873,860,751,49.12,45.68,40.04,32.04,32.92,44.55,36.66,40.59,32.73,35.23,35.67
U1168,25.22,33.13,27.59,32.11,29.64,1208,1060,760,1433,1101,1313,865,1226,1009,1054,922,28.09,30.47,33.84,21.42,28.0,25.22,33.06,27.89,30.4,31.91,32.24
U1169,42.62,32.1,39.53,31.02,32.42,758,764,712,722,831,680,537,1137,750,856,763,37.65,36.4,34.77,35.3,33.76,37.83,39.57,29.37,34.94,35.32,35.54
U1170,53.2,49.55,43.89,42.32,37.31,361,314,498,385,418,366,357,458,237,407,464,47.19,47.37,39.57,42.95,42.9,45.32,44.15,42.96,48.55,45.08,41.8
U1171,66.38,58.41,44.24,54.72,42.33,82,192,119,205,165,85,187,96,151,255,267,58.5,51.67,53.51,49.01,51.42,56.58,50.77,57.09,52.61,49.93,48.04
U1172,39.04,26.31,29.14,11.09,26.29,1043,1118,699,1267,1155,1173,1136,1240,1206,1344,1122,31.56,29.44,34.98,24.63,26.96,27.9,28.07,27.69,26.52,26.31,28.79
U1173,25.31,41.49,15.78,0.0,35.12,1100,1211,1284,1233,1334,1021,1551,1183,1584,1575,1355,30.42,27.4,24.27,25.43,23.87,30.87,19.75,28.67,18.88,21.51,24.28
U1174,42.1,41.77,32.86,33.15,18.43,836,854,1098,888,832,926,723,777,869,688,795,36.01,34.61,27.91,32.12,33.73,33.05,35.61,36.22,32.8,38.61,34.87
U1175,37.7,25.15,27.97,6.13,14.18,1161,1049,1444,1406,1456,1417,1273,1376,1444,1203,1272,29.01,30.75,20.81,21.84,21.33,23.04,25.5,24.86,21.93,29.07,25.52
U1176,70.34,53.79,62.01,32.23,58.22,78,68,80,49,43,72,63,59,67,100,52,58.65,59.16,55.95,58.66,60.1,58.43,58.37,60.06,58.03,57.81,59.02
U1177,43.63,41.34,42.47,29.99,51.69,276,332,339,435,519,352,579,464,562,458,639,50.2,46.78,44.01,41.72,40.67,45.76,38.58,42.71,39.42,43.84,38.07
U1178,21.36,20.89,22.06,0.0,29.23,1690,1443,1794,1677,1599,1492,1592,1201,1712,1612,1608,17.89,23.29,12.66,15.72,18.02,21.66,18.91,28.25,15.44,20.58,19.02
U1179,59.66,47.48,56.95,35.54,42.45,367,206,265,162,188,177,222,295,281,159,151,47.03,51.01,46.85,50.99,50.42,52.26,48.58,48.47,47.12,53.89,52.92
U1180,46.98,59.91,48.78,38.97,41.04,133,202,512,165,211,219,361,217,244,240,224,55.84,51.18,39.12,50.84,49.62,51.0,43.96,50.81,48.4,50.26,49.5
U1181,2.91,0.0,27.14,4.96,22.68,1961,1813,1686,1800,1899,1866,1828,1594,1786,1748,1848,5.65,13.47,15.57,11.99,9.09,10.99,12.25,19.71,13.06,16.99,11.72
U1182,43.91,46.48,42.96,1.16,36.08,509,941,857,885,709,674,710,588,611,697,664,43.49,32.89,32.46,32.19,36.08,37.97,35.88,40.06,38.19,38.35,37.39
U1183,43.39,35.59,36.54,33.06,33.0,887,687,592,914,718,930,635,641,581,865,511,34.89,37.99,37.28,31.59,35.9,33.02,37.43,38.73,38.96,35.18,41.02
U1184,70.59,58.48,54.85,68.76,58.27,42,23,20,37,37,26,13,41,51,78,16,62.3,63.83,63.02,59.63,60.94,63.57,64.99,62.3,59.42,59.03,64.82
U1185,19.5,26.3,9.04,18.16,2.62,1510,1694,1809,1689,1642,1701,1809,1809,1604,1759,1710,22.01,17.75,11.98,15.32,16.95,16.24,12.8,13.92,18.36,16.68,15.84
U1186,33.41,33.54,32.8,29.15,34.29,1058,943,769,826,894,954,965,971,951,1071,821,31.27,32.87,33.76,33.33,32.54,32.51,30.99,32.52,31.39,31.59,34.39
U1187,27.76,20.43,24.08,36.91,18.66,1351,1199,1240,1511,1426,1547,1361,1246,1469,1130,1324,25.33,27.58,25.12,19.88,22.05,20.1,23.75,27.55,21.45,30.51,24.68
U1188,15.97,8.26,0.0,2.89,27.01,1975,1920,1771,1925,1790,1875,1801,1687,1727,1778,1974,4.48,8.95,13.25,7.48,12.73,10.7,13.11,17.61,15.05,15.94,4.57
U1189,29.81,45.27,30.67,36.55,37.79,640,673,814,730,812,748,823,706,672,789,872,40.18,38.33,33.02,35.07,34.07,36.74,33.93,37.58,36.83,36.71,33.2
U1190,50.28,34.52,30.98,10.7,31.35,740,937,758,796,907,909,894,736,737,839,876,38.08,32.93,33.86,33.74,32.22,33.2,32.28,37.04,35.17,35.83,33.1
U1191,36.73,34.88,23.34,16.77,37.68,1094,998,1118,795,1017,1134,1031,733,1050,1081,997,30.54,31.6,27.33,33.75,30.08,28.52,29.77,37.06,29.73,31.53,31.02
U1192,65.57,54.31,66.0,25.2,69.11,99,45,17,31,44,40,88,83,36,32,61,57.51,60.72,63.78,60.0,59.94,60.78,56.32,58.05,60.84,63.57,58.1
U1193,13.6,20.44,25.75,22.33,30.33,1356,1608,1376,1349,1623,1365,1364,1617,1486,1660,1565,25.18,19.6,22.44,23.21,17.31,24.1,23.71,19.24,21.13,19.37,20.04
U1194,56.03,51.65,45.35,34.61,40.67,432,260,383,255,272,266,276,432,225,252,294,45.29,49.12,42.93,47.33,47.58,48.96,46.62,43.82,49.15,50.04,46.98
U1195,62.85,58.14,50.71,31.34,56.47,90,157,134,73,146,87,117,102,74,145,217,57.94,53.17,52.72,56.09,52.26,56.52,54.58,56.53,57.15,54.51,49.65
U1196,27.48,20.57,0.0,64.17,24.34,1484,1423,1329,1565,1605,1476,1344,1573,1357,1247,1488,22.7,23.69,23.42,18.4,17.89,22.03,24.09,20.47,23.59,28.1,21.69
U1197,60.08,44.23,42.68,18.49,43.16,389,435,332,376,516,431,325,361,245,391,320,46.41,44.01,44.29,43.46,40.73,43.78,44.96,46.27,48.34,45.69,46.07
U1198,31.91,28.48,15.68,36.93,27.75,1035,1293,1274,1263,1291,1101,1339,1243,1310,1245,1346,31.7,25.92,24.49,24.83,24.69,29.03,24.3,27.62,24.49,28.25,24.4
U1199,44.45,33.02,34.03,35.33,34.92,843,537,603,712,779,657,677,754,589,614,684,35.88,41.77,37.08,35.59,34.65,38.36,36.57,36.59,38.8,40.07,36.87
U1200,54.21,47.12,41.42,25.29,43.36,321,501,329,388,310,501,404,380,422,578,334,48.49,42.44,44.46,42.91,46.06,42.1,42.88,45.42,42.78,40.89,45.69
U1201,43.24,37.67,43.5,30.47,23.12,890,876,859,899,608,818,711,771,801,617,750,34.81,34.12,32.42,31.94,38.6,35.14,35.86,36.34,34.11,40.03,35.69
U1202,17.64,24.82,27.09,5.84,14.46,1437,1675,1473,1604,1398,1748,1360,1662,1586,1479,1534,23.62,18.07,20.4,17.72,22.67,15.1,23.82,18.26,18.84,23.55,20.79
U1203,27.29,28.21,3.41,9.87,0.0,1684,1759,1931,1909,1792,1440,1693,1679,1840,1672,1834,18.06,15.3,6.89,8.27,12.72,22.58,16.4,17.78,11.16,18.96,12.09
U1204,34.87,17.04,14.02,17.61,9.33,1580,1676,1546,1753,1501,1565,1581,1369,1531,1664,1573,20.34,18.02,18.97,13.82,20.35,19.44,19.12,24.95,20.1,19.35,19.8
U1205,57.23,43.84,41.48,23.42,38.78,373,337,575,403,385,508,301,310,462,398,594,46.88,46.65,37.61,42.55,43.69,41.89,45.75,48.01,41.73,45.35,39.06
U1206,19.86,7.78,17.83,32.34,6.94,1653,1602,1717,1445,1816,1793,1691,1781,1389,1747,1786,18.83,19.69,14.69,21.13,11.88,13.25,16.46,15.01,22.96,17.01,14.0
U1207,53.23,54.32,45.56,19.78,32.55,332,360,584,419,413,347,815,519,536,518,290,48.12,46.06,37.48,42.25,43.07,45.87,34.08,41.38,39.89,42.16,47.09
U1208,70.28,59.92,52.25,48.11,60.56,84,105,31,24,72,74,58,35,77,41,40,58.44,56.4,61.28,61.06,57.5,58.07,58.94,62.8,57.09,61.48,60.6
U1209,34.17,23.84,15.03,3.66,23.34,1233,1632,1461,1574,1485,1279,1634,1059,1320,1678,1501,27.59,18.99,20.56,18.21,20.74,25.97,17.84,30.78,24.22,18.9,21.43
U1210,5.93,5.98,0.0,0.0,14.48,1937,1968,1958,1886,1972,1988,1940,1911,1830,1966,1962,7.7,5.62,4.96,9.34,3.28,2.44,7.6,10.17,11.44,7.23,5.93
U1211,57.75,52.84,45.66,35.24,41.39,265,368,188,179,185,185,230,213,205,248,361,50.69,45.9,50.28,50.25,50.59,51.93,48.03,50.94,50.38,50.14,44.97
U1212,28.7,38.03,15.68,55.64,0.0,931,1395,1471,1331,1346,1361,1331,1349,1526,1135,1255,33.85,24.23,20.42,23.49,23.64,24.17,24.46,25.25,20.19,30.44,25.77
U1213,27.73,28.48,32.89,15.81,42.4,850,774,824,857,988,1053,1088,790,1112,1076,1166,35.65,36.21,32.83,32.67,30.63,29.98,28.76,35.95,28.55,31.56,27.9
U1214,67.01,61.02,44.83,56.4,65.22,70,60,45,111,163,103,32,25,6,59,81,59.48,59.65,59.48,54.0,51.53,55.46,61.48,64.89,66.93,60.01,57.06
U1215,17.74,8.49,14.88,8.73,0.0,1926,1845,1858,1704,1946,1743,1975,1967,1829,1872,1916,8.51,12.28,10.2,15.05,5.78,15.24,4.86,6.3,11.49,11.78,8.74
U1216,10.78,9.14,14.1,0.0,22.46,1816,1903,1740,1856,1918,1882,1845,1874,1810,1832,1820,13.48,9.97,14.05,10.36,7.54,10.6,11.77,11.61,12.23,13.48,12.7
U1217,30.65,23.55,11.1,19.23,8.56,1547,1558,1608,1693,1568,1274,1743,1438,1545,1457,1714,21.24,20.7,17.56,15.26,18.73,26.06,14.94,23.25,19.79,23.96,15.74
U1218,77.49,72.24,59.56,59.37,57.66,6,14,5,20,12,8,7,11,23,4,6,70.31,65.73,67.41,61.9,65.41,67.85,66.07,68.58,63.04,70.5,68.83
U1219,23.23,13.7,15.65,2.09,10.3,1808,1746,1820,1628,1631,1795,1752,1596,1778,1815,1727,13.69,15.84,11.66,16.94,17.15,13.18,14.61,19.64,13.37,14.35,15.42
U1220,45.65,40.0,32.12,24.6,28.04,581,573,821,775,725,647,908,828,832,699,689,41.31,40.68,32.92,34.1,35.75,38.48,32.1,35.23,33.55,38.27,36.81
U1221,33.85,27.53,28.81,44.51,22.87,1130,832,1349,1122,1136,1179,1091,934,1038,1146,978,29.83,34.9,22.9,27.41,27.34,27.81,28.74,33.05,30.05,30.29,31.31
U1222,41.36,52.08,41.72,22.28,30.23,525,556,885,449,377,460,543,738,954,542,636,43.08,41.27,31.94,41.38,43.97,42.92,39.39,36.94,31.32,41.54,38.19
U1223,29.41,19.55,24.3,21.32,29.91,1599,1277,1374,1181,1373,1233,1453,1415,1133,1434,1447,19.92,26.16,22.49,26.37,23.01,26.74,22.02,23.96,28.07,24.34,22.61
U1224,26.08,26.13,16.43,48.67,10.4,1316,1612,1537,1412,1524,1328,1299,1574,1271,1403,1299,26.07,19.51,19.11,21.75,19.72,24.79,24.97,20.41,25.22,25.04,25.08
U1225,43.13,43.85,51.68,24.82,27.64,578,448,506,393,581,498,450,609,447,633,411,41.41,43.64,39.27,42.75,39.08,42.16,41.87,39.5,42.07,39.62,43.3
U1226,22.32,14.92,19.58,0.0,6.21,1625,1826,1811,1806,1748,1590,1874,1746,1763,1836,1609,19.45,12.97,11.96,11.79,14.19,18.79,10.54,16.01,13.77,13.34,19.0
U1227,54.31,42.09,42.89,63.31,42.51,549,322,375,377,256,267,184,216,216,369,244,42.24,47.01,43.11,43.43,48.04,48.93,50.81,50.86,49.86,46.36,48.94
U1228,22.23,26.54,10.3,39.45,0.0,1535,1518,1688,1698,1761,1567,1636,1646,1796,1645,1750,21.49,21.76,15.46,15.17,13.86,19.4,17.78,18.71,12.76,19.78,14.9
U1229,74.07,61.28,54.21,52.32,48.5,52,57,90,57,54,32,36,64,64,75,56,60.66,59.81,55.14,58.2,59.24,62.15,61.08,59.59,58.14,59.19,58.57
U1230,44.62,45.43,27.47,54.91,18.11,716,916,789,723,683,576,467,841,826,710,954,38.63,33.39,33.45,35.19,37.14,40.32,41.39,34.89,33.69,38.1,31.75
U1231,56.11,53.14,52.73,32.53,44.17,189,233,362,253,262,276,271,249,315,212,225,53.42,50.08,43.48,47.4,47.91,48.5,46.75,49.8,46.08,51.54,49.45
U1232,40.58,31.49,35.24,23.72,28.13,921,736,977,1067,805,970,849,1143,876,798,1131,34.14,36.92,30.14,28.58,34.22,32.1,33.34,29.24,32.69,36.6,28.61
U1233,32.37,25.22,45.24,62.44,44.17,928,973,320,504,748,957,336,772,410,824,480,33.89,32.19,44.92,40.06,35.25,32.4,44.7,36.34,43.01,36.0,41.46
U1234,28.59,18.7,23.2,9.1,12.63,1647,1450,1500,1608,1624,1577,1531,1429,1642,1828,1415,18.94,23.14,19.86,17.62,17.27,19.18,20.26,23.63,17.41,13.87,23.19
U1235,43.76,43.98,30.51,17.47,19.05,952,896,912,773,714,686,1218,1027,1199,941,666,33.43,33.74,31.49,34.15,35.95,37.72,26.53,31.41,26.64,33.86,37.36
U1236,34.03,22.47,24.75,20.41,26.69,1455,1333,1273,1066,1011,982,1478,1358,1344,1302,754,23.24,25.31,24.54,28.61,30.16,31.68,21.42,25.06,23.8,27.17,35.62
U1237,57.2,54.84,53.29,31.63,42.17,122,210,367,303,242,171,281,171,382,182,157,56.31,50.91,43.39,45.77,48.54,52.49,46.43,53.33,43.65,53.25,52.54
U1238,54.38,56.75,44.72,33.05,49.43,238,220,194,216,248,305,191,142,190,299,293,51.65,50.55,50.1,48.76,48.3,47.46,50.59,54.45,51.06,48.5,46.99
U1239,52.63,49.55,50.52,51.47,36.45,204,284,304,276,218,301,330,271,221,415,289,52.89,48.41,45.45,46.72,49.5,47.72,44.9,49.33,49.34,44.79,47.12
U1240,53.42,52.23,34.61,57.28,36.91,275,228,293,408,326,231,395,287,334,424,351,50.22,50.17,45.8,42.5,45.32,50.51,43.11,48.9,45.55,44.57,45.16
U1241,47.67,42.96,38.47,42.1,23.6,510,453,752,569,597,629,609,664,670,588,330,43.48,43.54,33.95,38.48,38.77,38.83,38.0,38.3,36.87,40.67,45.81
U1242,33.24,34.03,36.52,15.22,38.38,870,881,998,694,892,1158,724,1015,894,564,1389,35.2,34.03,29.71,35.9,32.57,28.16,35.55,31.62,32.38,41.18,23.7
U1243,26.29,20.55,23.64,55.01,20.46,1479,1244,1208,1127,1104,1511,1334,1184,1411,1105,1011,22.79,26.8,25.72,27.37,27.93,21.15,24.42,28.62,22.65,30.98,30.75
U1244,28.52,21.79,16.54,20.94,32.52,1491,1297,1326,1424,1344,1422,1229,1131,1368,1440,1566,22.49,25.81,23.47,21.62,23.72,22.96,26.37,29.48,23.34,24.25,20.0
U1245,47.64,42.72,33.38,26.75,40.64,583,562,574,514,826,507,600,518,553,436,690,41.27,41.01,37.67,39.82,33.88,41.9,38.15,41.4,39.53,44.17,36.78
U1246,19.94,20.19,8.64,14.45,15.98,1861,1781,1283,1664,1836,1658,1441,1652,1801,1847,1908,11.94,14.47,24.31,16.1,11.14,17.36,22.37,18.57,12.67,12.85,8.94
U1247,48.08,49.11,41.46,19.43,39.23,309,551,267,464,660,475,645,766,683,475,415,49.01,41.4,46.81,40.99,37.47,42.66,37.2,36.39,36.57,43.37,43.16
U1248,16.55,18.95,9.65,0.0,16.63,1747,1836,1690,1852,1867,1846,1871,1579,1827,1789,1703,16.17,12.49,15.39,10.56,10.36,11.67,10.69,20.29,11.66,15.43,16.07
U1249,47.01,33.63,42.76,33.34,38.67,755,635,627,551,676,905,515,481,564,536,674,37.76,39.28,36.42,38.98,37.24,33.28,40.05,42.28,39.35,41.68,37.23
U1250,40.07,31.66,25.34,18.23,14.88,1202,1202,1400,1365,1217,1291,1181,1362,1063,1271,1017,28.2,27.54,21.86,22.83,25.9,25.81,27.41,25.03,29.48,27.64,30.61
U1251,24.15,16.3,24.62,22.23,20.65,1538,1596,1343,1332,1517,1520,1371,1409,1367,1374,1258,21.38,19.87,23.05,23.47,19.92,20.77,23.66,24.17,23.4,25.56,25.67
U1252,16.65,1.37,0.0,5.01,14.14,1985,1929,1698,1970,1951,1985,1768,1891,1863,1841,1968,2.92,8.5,15.21,3.95,5.41,2.66,13.99,10.91,10.33,13.05,4.92
U1253,65.1,50.28,46.15,61.2,52.56,200,182,81,149,177,113,130,191,84,149,258,53.02,52.0,55.76,51.49,50.77,55.01,53.65,51.89,56.14,54.38,48.47
U1254,40.92,53.92,40.68,34.04,38.84,488,364,473,405,312,493,406,532,543,429,448,43.92,45.99,40.33,42.52,46.04,42.3,42.85,41.04,39.75,44.54,42.15
U1255,22.57,0.0,7.64,0.0,27.79,1986,1854,1598,1682,1937,1968,1760,1779,1754,1764,1767,2.87,11.93,17.9,15.63,6.4,5.14,14.32,15.03,14.1,16.53,14.45
U1256,64.78,58.17,38.15,42.16,60.3,196,218,132,138,154,115,149,119,117,42,172,53.09,50.63,52.85,52.2,52.03,54.83,52.47,55.63,54.71,61.47,51.79
U1257,56.49,42.38,42.35,16.66,35.91,465,528,577,428,414,414,418,431,464,309,340,44.63,41.93,37.54,41.96,43.03,44.07,42.55,43.82,41.7,47.98,45.5
U1258,49.77,46.94,49.59,28.77,48.5,292,419,403,293,430,224,293,368,247,279,371,49.69,44.58,42.24,45.9,42.52,50.75,46.06,46.04,48.3,49.14,44.78
U1259,19.2,1.92,5.48,5.03,0.0,1952,1880,1927,1844,1931,1987,1915,1908,1964,1957,1943,6.4,10.86,7.22,10.78,6.61,2.59,8.83,10.26,5.08,7.71,7.33
U1260,25.43,24.09,20.38,18.75,10.31,1577,1556,1612,1466,1462,1376,1529,1492,1581,1702,1579,20.51,20.76,17.53,20.72,21.25,23.79,20.34,22.22,18.93,18.4,19.71
U1261,7.12,0.0,4.23,1.23,3.69,1930,1933,1972,1987,1963,1969,1979,1984,1996,1945,1976,8.33,8.23,3.46,1.69,4.2,4.97,4.5,4.51,1.24,8.64,4.29
U1262,21.19,12.47,18.7,0.93,8.25,1866,1674,1901,1673,1878,1855,1932,1788,1673,1922,1794,11.6,18.08,8.38,15.86,10.03,11.4,8.06,14.79,16.59,9.51,13.82
U1263,33.57,27.21,41.6,12.82,41.55,1059,1097,962,1119,829,966,882,648,913,664,656,31.25,29.81,30.41,27.48,33.76,32.16,32.58,38.54,32.13,39.11,37.56
U1264,39.92,26.96,26.22,10.34,23.24,1338,1156,1314,1345,1153,1060,1117,1012,1533,1442,1129,25.68,28.63,23.75,23.29,26.98,29.88,28.33,31.64,20.05,24.19,28.62
U1265,49.42,29.5,28.49,12.98,33.07,919,1056,890,962,823,1255,877,863,945,993,1169,34.21,30.57,31.88,30.63,33.92,26.37,32.79,34.56,31.48,32.89,27.87
U1266,23.7,39.52,18.6,27.25,33.48,1153,874,1175,1180,1396,1199,996,988,1382,966,969,29.27,34.19,26.17,26.39,22.69,27.46,30.42,32.17,23.09,33.31,31.49
U1267,9.63,0.0,3.73,9.64,21.07,1957,1963,1654,1946,1942,1965,1882,1831,1873,1917,1956,6.22,6.12,16.38,5.9,6.05,5.28,10.29,13.22,10.14,9.81,6.31
U1268,17.74,1.14,16.16,37.67,13.69,1878,1848,1691,1561,1875,1815,1680,1562,1756,1694,1721,11.2,12.16,15.39,18.54,10.14,12.55,16.75,20.75,13.99,18.52,15.47
U1269,50.8,49.5,28.0,18.47,47.25,533,316,519,637,393,304,339,502,407,654,525,42.78,47.33,38.99,37.12,43.55,47.69,44.63,41.83,43.04,39.26,40.68
